id,answer,inf_answer,sft_answer,rag_answer,inf_rouge1,inf_bert,sft_rouge1,sft_bert,rag_rouge1,rag_bert
VAT-INTL-001,"""Die Leistung gilt in Graz als ausgeführt.  Wird die sonstige Leistung von einer Betriebsstätte ausgeführt, gilt die Betriebsstätte als der Ort der sonstigen Leistung.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.017241379310344827,0.7667178511619568,0.2330097087378641,0.7900022864341736,0.20754716981132074,0.7926043272018433
VAT-INTL-001,"""Eine Vermittlungsleistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 wird an dem Ort erbracht, an dem der vermittelte Umsatz ausgeführt wird.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.017699115044247787,0.7586833238601685,0.2,0.8095316290855408,0.11650485436893206,0.794337809085846
VAT-INTL-001,"""Ja, die Maklerleistung ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Gesetzlich gehören die Leistungen von Grundstücksmaklern zu den sonstigen Grundstücksleistungen. Der Leistungsort richtet sich nach dem Ort des Grundstücks, unabhängig davon, wo der Makler sitzt.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.761505126953125,0.2542372881355932,0.7962353825569153,0.23140495867768593,0.7956875562667847
VAT-INTL-001,"""Ja, dies ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Gesetzlich zählen Beherbergungsleistungen in Hotels, Ferienlagern oder Campingplätzen zu den Grundstücksleistungen. Der Leistungsort ist Ort der Unterkunft, nicht Wohnsitz des Kunden.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.016129032258064512,0.7612834572792053,0.19819819819819823,0.7921993732452393,0.24561403508771928,0.7920491695404053
VAT-INTL-001,"""Ja, dies ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Das Einräumen von Rechten zur Nutzung eines Grundstücks gehört zu den sonstigen Grundstücksleistungen. Der Ort der Leistung ist Lage des Grundstücks.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.766110897064209,0.21238938053097345,0.7974986433982849,0.22413793103448273,0.796320915222168
VAT-INTL-001,"""Die Führung in einem Museum gilt als sonstige Leistung. Verkauf von physischen Objekten fällt unter Lieferungen.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.018867924528301886,0.7716076970100403,0.10752688172043011,0.7894511818885803,0.14583333333333331,0.7944373488426208
VAT-INTL-001,"""Diese Leistungen werden dort ausgeführt, wo der Unternehmer überwiegend tätig wird.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.7801111340522766,0.13636363636363638,0.7908052802085876,0.04395604395604396,0.7871659994125366
VAT-INTL-001,"""Wenn sie an beweglichen körperlichen Gegenständen ausgeführt werden und der Empfänger ein Nichtunternehmer ist.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.7614368200302124,0.08602150537634408,0.7661813497543335,0.08333333333333333,0.76043301820755
VAT-INTL-001,"""Dort, wo der Unternehmer überwiegend tätig wird (§ 3a Abs. 11 UStG).""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.760547935962677,0.1149425287356322,0.834010899066925,0.08888888888888889,0.8059117794036865
VAT-INTL-001,"""Die Leistung gilt in München, also am Ort der tatsächlichen Veranstaltung. Die Leistung betrifft Eintrittsberechtigung und damit zusammenhängende Leistungen für eine Messe (kulturell/wissenschaftlich etc.).""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.017094017094017092,0.7624452114105225,0.11538461538461539,0.7859847545623779,0.18691588785046728,0.786194920539856
VAT-INTL-001,"""Die Vermietung gilt in Hamburg als ausgeführt, weil die kurzfristige Vermietung eines Beförderungsmittels an dem Ort ausgeführt wird, an dem
dieses Beförderungsmittel dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.016129032258064512,0.7500207424163818,0.10810810810810811,0.7844045162200928,0.10526315789473684,0.7777525186538696
VAT-INTL-001,"""Ja, es ist eine kurzfristige Vermietung, weil die Vermietung weniger als 90 Tagen für Wasserfahrzeugen dauert.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.7655489444732666,0.06521739130434782,0.7745011448860168,0.08421052631578947,0.7624810934066772
VAT-INTL-001,"""Die Vermietung gilt in München als ausgeführt. Der Ort der kurzfristigen Vermietung ist der Ort, wo das Auto übergeben wird.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.01818181818181818,0.773547351360321,0.12371134020618556,0.7871083617210388,0.09999999999999998,0.7752203941345215
VAT-INTL-001,"""Ja, weil die kurzfristige Vermietung bei allen Beförderungsmitteln (außer Wasserfahrzeugen) nicht mehr als 30 Tage beträgt.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.0,0.7504088282585144,0.08510638297872342,0.7809319496154785,0.061855670103092786,0.7595088481903076
VAT-INTL-001,"""In Österreich, da es sich um eine elektronisch erbrachte Leistung an einen Nichtunternehmer handelt und der Leistungsort daher am Wohnsitz des Leistungsempfängers liegt (§ 3a Abs. 13 UStG).""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.017241379310344827,0.7549213171005249,0.11650485436893206,0.8077715039253235,0.1509433962264151,0.7970093488693237
VAT-INTL-001,"""In Japan. Es handelt sich um eine sonstige Leistung (Dienstleistung) im B2B-Bereich. Gemäß § 3a Abs 6 UStG 1994 ist eine sonstige Leistung, die an einen Unternehmer im Sinne des Abs. 5 Z 1 und 2 ausgeführt wird, wird vorbehaltlich der Abs. 8 bis 16 und Art. 3a an dem Ort ausgeführt, von dem aus der Empfänger sein Unternehmen betreibt. Wird die sonstige Leistung an die Betriebsstätte eines Unternehmers ausgeführt, ist stattdessen der Ort der Betriebsstätte maßgebend.""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.011627906976744186,0.7312943339347839,0.3522012578616352,0.8036421537399292,0.28395061728395066,0.8126057982444763
VAT-INTL-001,"""In Österreich, da Beherbergungsleistungen grundstücksbezogene Leistungen sind und der Leistungsort am Ort des Grundstücks liegt (§ 3a Abs. 9 UStG)""","[3] The meaning of the question was: ""Was it a matter of one's own choice whether to be a Jew or a Christian?"" It was a question which was asked by the Roman Catholic priests, and in the form of a question which might reasonably have been asked by the Jew, who was a Gentile. What was the meaning of this question? It was to see whether one was a Christian or a Jew. And the question was not a question which was asked by the Jew,","Sonstige Leistungen gemäß § 3a Abs. 6 UStG sind Leistungen, die nicht als Lieferung oder sonstige Leistung im Sinne des § 3a Abs. 1–5 UStG einzustufen sind. Dazu gehören: (1) Tätigkeiten, die nicht als sonstige Leistung anzusehen sind (z.B. Grundstücksbezüge, Vermietung, Grundstücksübertragung), (2) Umsätze, die von der Umsatzsteuer befreit sind (Befreiungen nach § 6 UStG), (3) Umsätze, die nicht im Inland ausgeführt werden (§ 3a Abs. 7 UStG).","Eine sonstige Leistung bedeutet nach § 3a Absatz 1 des Umsatzsteuertags 1994 (UStG) eine Leistung, die nicht in einer Lieferung besteht. Sie kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustandes bestehen. Eine sonstige Leistung gegen Entgelt wird gleichgestellt mit der Verwendung eines dem Unternehmen zugeordneten Gegenstands, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, für Zwecke, die außerhalb des Unternehmens liegen, und für den Bedarf des Unternehmens, sofern keine Aufmerksamkeiten vorliegen",0.01834862385321101,0.7487478852272034,0.20833333333333334,0.838398814201355,0.12121212121212123,0.8031103610992432
