id,prompt,correct_answer,model_id,answer,exact_match,token_f1,bleu4,rouge1_f1,rouge2_f1,rougeL_f1,answer_length_chars,answer_length_tokens,bertscore_precision,bertscore_recall,bertscore_f1,error_category,model
EStG-23-054,Ein Gesellschafter einer Bau-Offenen-Gesellschaft (OG) arbeitet zusätzlich stundenweise als Bauleiter auf den Baustellen der OG und erhält dafür einen tariflichen Stundenlohn ausbezahlt. Kann er diese Einkünfte als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) geltend machen?,"Nein. Gemäß § 23 Z 2 EStG zählen Vergütungen, die ein Mitunternehmer von der Gesellschaft für seine Tätigkeit im Dienste der Gesellschaft bezieht, ausnahmslos zu den Einkünften aus Gewerbebetrieb. Ein steuerrechtliches Dienstverhältnis zur eigenen Mitunternehmerschaft ist nicht möglich.",MODEL-1,"Als Assistent für österreichisches Steuerrecht kann ich Ihnen zu Ihrer Frage folgende Auskunft geben:

Die Einkünfte aus der stundenweisen Tätigkeit als Bauleiter auf den Baustellen der OG können grundsätzlich als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) behandelt werden. Dies ist jedoch von den konkreten Umständen abhängig.

**Grundsätzlich** ist die Tätigkeit als Bauleiter, bei der ein tariflicher Stundenlohn gezahlt wird, als Arbeitnehmerbeziehung anzusehen (§ 2 Abs 1 Nr. 1 Einkommensteuergesetz – iStG).  Die Einkünfte sind dann als solche aus nichtselbstständiger Arbeit zu behandeln, sofern die Voraussetzungen der Arbeitnehmerbeziehung vorliegen (z.B. Anordnung und Weisung durch die OG, Ausführung von Aufgaben im Interesse der OG).

**Allerdings** kann es zu Problemen kommen, wenn die Tätigkeit als Bauleiter eine selbstständige Tätigkeit nahekommt. Dies ist insbesondere dann der Fall, wenn der Gesellschafter die Bauleitung in eigenem Namen und Risiko ausübt und die OG lediglich als Vermittlerin fungiert.  Hier ist eine sorgfältige Prüfung der konkreten Umstände erforderlich.

**Hinweis:**  Die genaue Beurteilung hängt von den individuellen Umständen ab und kann eine detaillierte Prüfung der Arbeitsverhältnisse erfordern.  Es empfiehlt sich, die Einkünfte mit einem Steuerberater zu besprechen, um eine korrekte Besteuerung zu gewährleisten.

**Bezugsquellen:**

*   iStG § 2 Abs 1 Nr. 1
*   Einkommensteuergesetz (iStG)
*   Hinweise der Finanzministerium (z.B. zur Arbeitnehmerbegünstigung)",0,0.13445378151260506,0.0017917457109648573,0.14074074074074075,0.014925373134328358,0.08148148148148147,1528,200,0.5975378155708313,0.6884200572967529,0.6397675275802612,Overly verbose answer,Model 1 - Inference
EStG-23-055,"Ein pensionierter Bäcker verkauft seine komplett eingerichtete Bäckerei samt Kundenstock an einen Nachfolger. Der Kaufpreis von 300.000 Euro wird vereinbarungsgemäß in monatlichen Raten über 10 Jahre abbezahlt. Stellen diese Zahlungen Einkünfte aus Gewerbebetrieb dar, obwohl der Bäcker nicht mehr arbeitet?","Ja. Gemäß § 23 Z 3 EStG gehören Veräußerungsgewinne im Sinne des § 24 ausdrücklich zu den Einkünften aus Gewerbebetrieb. Der Verkauf des gesamten Betriebs stellt eine solche Veräußerung dar, und auch die ratierliche Zuflussform ändert nichts an der Einkunftsart der daraus resultierenden Beträge.",MODEL-1,"Die monatlichen Ratenzahlungen aus dem Verkauf der Bäckerei stellen meines Erachtens Einkünfte aus Gewerbebetrieb dar, auch wenn der pensionierte Bäcker nicht mehr aktiv arbeitet. Dies ergibt sich aus § 21 UStG, der die Einkommensermittlung für Verkäufe von Unternehmen regelt.

Nach § 21 Abs. 1 UStG sind Einkünfte aus Gewerbebetrieb zu ermitteln, wenn ein Unternehmen verkauft wird. Ein Unternehmen ist hier im Sinne von § 1 Abs. 1 UStG zu verstehen, was auch die Übertragung von Geschäftsanteilen oder das gesamte Geschäftsvermögen einschließt.

Die Zahlung von Kaufpreisen, die nicht auf einer direkten Vermögensübertragung beruhen, kann als Einkommen aus Gewerbebetrieb gewertet werden, wenn sie im Zusammenhang mit dem Verkauf des Unternehmens steht (vgl. RStzA, 2006, Absatz 31).  Es ist zu prüfen, ob die Ratenzahlungen als Teil der Unternehmensverkaufspreise zu verstehen sind.

Es ist ratsam, die genaue Gestaltung des Verkaufsvertrags und die Einzelfallprüfung durch einen Steuerberater zu überprüfen, um die korrekte Einkunftsermittlung sicherzustellen.",0,0.17616580310880828,0.006156695641159106,0.15165876777251183,0.03827751196172248,0.08530805687203792,1065,149,0.6573876142501831,0.7197527885437012,0.6871580481529236,Overly verbose answer,Model 1 - Inference
EStG-23-056,"Ein IT-Angestellter züchtet in seiner Mietwohnung Rassekatzen. Er hat durchschnittlich fünf Würfe pro Jahr, zieht die Tiere fachgerecht auf und verkauft die Kitten über Online-Inserate an Liebhaber, wobei die Einnahmen seine Kosten für Futter und Tierarzt dauerhaft deutlich übersteigen. Fällt dies unter Land- und Forstwirtschaft oder Gewerbebetrieb?","Es liegt ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Die Tierzucht gehört nur dann zur Land- und Forstwirtschaft, wenn sie eine ausreichende Grundlage in der eigenen landwirtschaftlichen Bodenbewirtschaftung (Futtermittelerzeugung) hat. Da diese in einer Mietwohnung fehlt, handelt es sich um eine gewerbliche Tierzucht.",MODEL-1,"Die Frage, ob die Katzenzucht des IT-Angestellten unter Land- und Forstwirtschaft oder Gewerbebetrieb fällt, ist komplex und bedarf einer differenzierten Betrachtung.

Grundsätzlich ist die Katzenzucht nicht unmittelbar als Land- und Forstwirtschaft im Sinne von § 1 Abs 1 Z 1a GewO zu qualifizieren, da sie keine landwirtschaftliche Tätigkeit darstellt. Eine Land- und Forstwirtschaft erfordert die Nutzung von Land und die Durchführung von Tätigkeiten, die zur Erzeugung von landwirtschaftlichen Erzeugnissen führen (z.B. Getreideanbau, Viehzucht).

Die Katzenzucht kann jedoch als Gewerbebetrieb gemäß § 1 Abs 1 Z 1 GewO angesehen werden, wenn sie regelmäßig und mit Gewinnerzielungsabsicht ausgeübt wird. Dies ist hier der Fall, da der IT-Angestellte systematisch Rassekatzen zieht, fachgerecht aufzieht und diese über Online-Inserate verkauft, wodurch Einnahmen erzielt werden. Die Überschussbildung der Kosten für Futter und Tierarzt ist ein Indiz für eine Gewinnerausrichtung.

Es ist zu beachten, dass die Abgrenzung zwischen Land- und Forstwirtschaft und Gewerbebetrieb im Einzelfall juristisch geprüft werden muss. Die zuständige Finanzbehörde wird die Umstände der Katzenzucht unter die Lupe nehmen, um die korrekte steuerliche Behandlung zu bestimmen.

Hinweis: Die hier gegebenen Auskünfte basieren auf allgemeiner Rechtslage und ersetzen keine individuelle Steuerberatung.",0,0.18181818181818182,0.00922744414806734,0.1619433198380567,0.0326530612244898,0.09716599190283401,1386,186,0.6498501300811768,0.7235652208328247,0.6847293972969055,Overly verbose answer,Model 1 - Inference
EStG-23-057,"Ein brillanter Mathematik-Student erfindet einen neuartigen Zauberwürfel. Er meldet kein Patent an, sondern produziert den Würfel mithilfe eines 3D-Druckers selbst in seiner WG in großen Stückzahlen und verkauft ihn online. Er meint, als Erfinder beziehe er Einkünfte aus selbstständiger Arbeit. Ist das richtig?","Nein. Zwar können Erfindertätigkeiten an sich freiberuflich sein, wer seine Erfindung jedoch selbst physisch herstellt und eigenständig vertreibt (produzierendes Gewerbe), erzielt Einkünfte aus Gewerbebetrieb gemäß § 23 Z 1 EStG. Der gewerbliche Charakter der Herstellung und des Handels überlagert hier die erfinderische Tätigkeit.",MODEL-1,"Die Einkunftsart als Erfinder ist grundsätzlich möglich, jedoch unter bestimmten Voraussetzungen. Nach § 23 Abs 1 EStG sind Einkünfte aus selbstständiger Arbeit zu berücksichtigen, wenn eine *tatsächliche* selbstständige Tätigkeit vorliegt. 

In Ihrem Fall ist zu prüfen, ob der Verkauf des Zauberwürfels tatsächlich als selbstständige Arbeit anzusehen ist. Die bloße Herstellung von Produkten in der WG, auch in großen Stückzahlen, reicht allein nicht aus. Es muss eine *tatsächliche* Tätigkeit vorliegen, d.h. eine eigenverantwortliche, nachhaltige und wiederholte Ausübung der Erfindung. 

Die Finanzamt wird prüfen, ob Sie die Voraussetzungen für eine selbstständige Arbeit erfüllen. Es ist ratsam, sich von einem Steuerberater beraten zu lassen, um die Einkunftsart korrekt zu bestimmen und gegebenenfalls die steuerlichen Konsequenzen zu analysieren (z.B. gemäß Richtlinie 84/260/EWG des Rates vom 28. Mai 1984 zur Definition der Einkunftsart „Erfinder“).",0,0.21590909090909088,0.006607826919642093,0.1990049751243781,0.04020100502512563,0.08955223880597014,961,133,0.6279234886169434,0.7018571496009827,0.6628350615501404,Overly verbose answer,Model 1 - Inference
EStG-23-058,"Ein ausgezeichneter Nachhilfelehrer baut sein Einzelunternehmen stark aus. Er unterrichtet selbst gar nicht mehr, sondern beschäftigt mittlerweile 20 angestellte Lehrer, für die er lediglich die Terminplanung und Abrechnung übernimmt. Er meint, Unterrichten sei ein freier Beruf. Liegt Gewerbebetrieb vor?","Ja, es liegt nun ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Eine unterrichtende Tätigkeit ist nur dann selbstständige Arbeit (freier Beruf), wenn der Steuerpflichtige selbst unterrichtet oder aufgrund seiner Fachkenntnisse leitend und eigenverantwortlich tätig wird. Beschränkt sich seine Tätigkeit auf die reine kaufmännische Organisation fremder Arbeitskräfte, kippt die Einkunftsart in einen Gewerbebetrieb.",MODEL-1,"Ob ein Gewerbebetrieb vorliegt, hängt von der Art und Weise der Tätigkeit ab, die ausgeübt wird.

Nach § 9 Abs 1 Gewerbegoßengesetz (Gröger-GmbH-Gesetz) liegt ein Gewerbebetrieb vor, wenn die Tätigkeit den Anforderungen eines Handelsgewerbes oder eines nicht-handelsmäßigen Gewerbes genügt.

Da der Nachhilfelehrer seine 20 Lehrer beschäftigt und die Terminplanung und Abrechnung übernimmt, wird vermutet, dass er eine gewerbliche Tätigkeit ausübt. Dies ist insbesondere dann der Fall, wenn die Tätigkeit regelmäßig und mit Gewinnerzielungsabsicht ausgeübt wird (§ 9 Abs 2 GRoG).

Es ist zu prüfen, ob die Tätigkeit als Nachhilfeunterricht im Sinne von § 1 Abs 1 NStG (Nachhilfeunterrichtsgesetz) zu klassifizieren ist.  Die Frage, ob der Nachhilfelehrer selbst nicht mehr unterrichtet, ist hierbei zweitrangig.

Um eine abschließende Aussage treffen zu können, bedarf es weiterer Informationen über die genaue Ausgestaltung der Tätigkeit und die Vereinbarungen mit den angestellten Lehrern.  Es empfiehlt sich, die zuständige Gewerbebehörde oder das Finanzamt zu konsultieren, um eine verbindliche Auskunft zu erhalten.",0,0.24038461538461542,0.005514223050629011,0.23829787234042554,0.025751072961373387,0.1531914893617021,1120,154,0.6626038551330566,0.7132195234298706,0.686980664730072,Overly verbose answer,Model 1 - Inference
EStG-23-059,"Ein reicher Geschäftsmann kauft eine 30-Meter-Luxusyacht und verchartert diese offiziell am Mittelmeer. Die jährlichen Betriebs- und Liegeplatzkosten belaufen sich auf 500.000 Euro, während die Chartereinnahmen höchstens 100.000 Euro betragen. Die Yacht wird auch privat von ihm genutzt. Begründet diese Vercharterung einen Gewerbebetrieb nach § 23 EStG?","Nein. Für das Vorliegen eines Gewerbebetriebs gemäß § 23 Z 1 EStG ist eine objektive Gewinnerzielungsabsicht (Gesamtgewinnprognose) notwendig. Bei Betätigungen, die eine besondere Nähe zur privaten Lebensführung aufweisen (wie eine Luxusyacht) und dauerhaft Verluste abwerfen, geht die Finanzverwaltung von steuerlich unbeachtlicher Liebhaberei aus.",MODEL-1,"Die Vercharterung der Luxusyacht stellt eine Gewerbebetriebsart nach § 23 EStG dar, wenn die Voraussetzungen des § 23 Abs. 1 EStG erfüllt sind.  Ein Gewerbebetrieb liegt vor, wenn die Tätigkeit mit der Regelung des § 23 Abs. 1 EStG vereinbar ist und die Voraussetzungen des § 23 Abs. 1 EStG erfüllt sind.

Die hier gegebenen Umstände – die Vermietung einer Sache (Yacht) zur Erzielung von Einkommen – sind grundsätzlich ein Gewerbebetrieb.  Allerdings ist zu prüfen, ob die Nutzung der Yacht zur privaten Verwertung (private Nutzung) die Gewerbebetriebsart bestimmt (siehe § 23 Abs. 1 EStG).  Die Kosten von 500.000 Euro und die Einnahmen von 100.000 Euro sind hierbei relevant.

Es ist zu prüfen, ob die private Nutzung der Yacht die Gesamterzielung von Einkommen bestimmt.  Dies hängt von der Gewichtung der privaten und gewerblichen Nutzung ab.  Eine detaillierte Prüfung der Nutzungstätigkeit ist erforderlich, um die Gewerbebetriebsart zu bestimmen.  Die Frage, ob die Yachtnutzung als Gewerbebetrieb oder als private Nutzung anzusehen ist, muss im Einzelfall unter Berücksichtigung der Gesamterzielung von Einkommen entschieden werden.",0,0.13145539906103287,0.004777734122228543,0.11711711711711713,0.01818181818181818,0.0900900900900901,1141,170,0.646793007850647,0.6748207807540894,0.6605097055435181,Overly verbose answer,Model 1 - Inference
EStG-23-060,"Ein Kommanditist einer Steuerberatungs-GmbH & Co KG ist verärgert über die Geschäftsführung und verkauft seinen gesamten Kommanditanteil mit erheblichem Gewinn an einen Dritten. Da er nur Kapitalgeber war, möchte er den Erlös als privates Veräußerungsgeschäft versteuern. Ist das rechtens?","Nein, das ist nicht rechtens. Gemäß § 23 Z 3 i.V.m. § 24 EStG gehört der Veräußerungsgewinn eines Mitunternehmeranteils (und ein Kommanditist ist ein Mitunternehmer) zu den Einkünften aus Gewerbebetrieb. Ob der Gesellschafter aktiv im Betrieb mitgearbeitet hat oder nicht, spielt für diese Qualifikation keine Rolle.",MODEL-1,"Die Veräußerung des Kommanditanteils durch den Kommanditisten ist grundsätzlich als privates Veräußerungsgeschäft zu behandeln (§ 16 Abs. 1 UStG). Allerdings ist die Frage, ob dies tatsächlich der Fall ist, von der konkreten Beurteilung der Beteiligungsstruktur abhängig.

Da der Kommanditist lediglich Kapitalgeber war, ist die Veräußerung des Anteils im Regelfall nicht als privates Veräußerungsgeschäft zu qualifizieren. Dies setzt eine steuerliche Tätigkeit des Veräußerers voraus (§ 16 Abs. 1 UStG).  Da der Kommanditist lediglich Kapitalgeber war, ist seine Veräußerung des Anteils nicht als steuerliche Tätigkeit zu bewerten. 

Es ist jedoch zu prüfen, ob durch die Veräußerung des Anteils eine steuerliche Tätigkeit des Veräußerers entstanden ist. Dies hängt von der Art und Weise der Veräußerung ab.  Die Finanzverwaltung wird prüfen, ob der Kommanditist tatsächlich die Kontrolle über die Geschäftsführung der Steuerberatungs-GmbH & Co KG hatte und ob die Veräußerung im Zusammenhang mit der Kritik an der Geschäftsführung stand.

Es empfiehlt sich, die Sachlage und die genauen Umstände der Veräußerung mit einem Steuerberater zu besprechen, um die steuerliche Behandlung zu klären und mögliche Fehler zu vermeiden.",0,0.1278538812785388,0.0036088742908252066,0.11450381679389313,0.023076923076923075,0.07633587786259541,1226,171,0.6447974443435669,0.6765533089637756,0.6602937579154968,Overly verbose answer,Model 1 - Inference
SELF-001,Wie hoch ist der Steuerfreibetrag für die ersten 10 Überstunden?,"Zuschläge für die ersten zehn Überstunden im Monat im Ausmaß von höchstens 50 % des Grundlohnes, insgesamt höchstens jedoch 120 Euro monatlich, steuerfrei (EStG § 68 Abs. 2).",MODEL-1,"Der Steuerfreibetrag für die ersten 10 Überstunden ist in Österreich grundsätzlich nicht pauschal festgelegt. Er hängt von der individuellen Steuerklasse und dem zu versteuernden Einkommen ab.

Grundsätzlich werden die Überstunden als Teil des zu versteuernden Einkommens behandelt. Die Steuer wird auf die Überstunden wie auf normales Einkommen berechnet, jedoch gibt es einen Freibetrag, der von der Höhe des Einkommens abhängt.

Die genaue Berechnung der Steuerlast für Überstunden ist komplex und berücksichtigt neben dem Bruttobetrag der Überstunden auch die individuelle Steuerklasse, die persönlichen Freibeträge und die geltenden Steuertarife.  Es empfiehlt sich, die individuelle Steuererklärung zu erstellen oder einen Steuerberater zu konsultieren, um die genaue Steuerlast zu ermitteln.

Für weitere Informationen zur Steuerberechnung von Überstunden verweise ich auf die einschlägigen Bestimmungen der Einkommensteuergesetzgebung (EStG) und die Richtlinien des Finanzministeriums (z.B. Richtlinie 26/2005 zur Anwendung der Einkommensteuer auf Arbeitslohn).",0,0.09696969696969698,0.00823970973943009,0.13259668508287292,0.0335195530726257,0.09944751381215469,1069,138,0.6017074584960938,0.6693161725997925,0.6337136626243591,Overly verbose answer,Model 1 - Inference
SELF-002,Welche Bestimmung wurde zur Entlastung der kalten Progression für 2026 angepasst?,Es wurden die Tarifstufen und Absetzbeträge im Einkommensteuergesetz indexiert.,MODEL-1,"Die Entlastung der kalten Progression für 2026 wurde im Zuge der Änderung der Einkommensteuergesetzgebung von 2023 angepasst.  Nach § 5 Abs 1 Einkommensteuergesetzgebung (EStG) wird die kalte Progression ab 2026 nur noch für bestimmte Berufsgruppen gewährt.  Die Anpassung betrifft insbesondere die Definition der Berufsgruppen, die von der kalten Progression profitieren können, und die damit verbundenen Einkommensgrenzen.  Die genauen Details der Anpassungen sind im Erlass des Finanzministeriums vom 27. November 2023, Z. Akz. 2023/06633, veröffentlicht.  Es ist zu beachten, dass die Anwendung der kalten Progression weiterhin von der Höhe des Einkommens und der jeweiligen Berufsgruppe abhängt.",0,0.07619047619047618,0.0026614210511349164,0.07142857142857142,0.0,0.05357142857142857,700,96,0.6224273443222046,0.7326186895370483,0.6730426549911499,Overly verbose answer,Model 1 - Inference
SELF-003,Wie wirkt sich die Anpassung der Grenzbeträge auf den Verkehrsabsetzbetrag aus?,Der Verkehrsabsetzbetrag wird analog zur Inflation für das Veranlagungsjahr 2025 erhöht.,MODEL-1,"Die Anpassung der Grenzbeträge im Einkommensteuergesetz (EStG) wirkt sich auf den Verkehrsabsetzbetrag aus, da dieser Betrag an den zu versteuernden Gesamtbetrag gekoppelt ist.  Der Verkehrsabsetzbetrag wird grundsätzlich bis zu einem bestimmten Grenzwert angesetzt, der jährlich angepasst wird.  Gemäß § 59a Abs. 1 EStG wird der Verkehrsabsetzbetrag auf den zu versteuernden Gesamtbetrag begrenzt.  Die aktuellen Grenzbeträge sind in der jährlichen Anpassung des EStG festgelegt und werden in der Steuerberaterrichtlinie (SBR) detailliert erläutert.  Es ist wichtig zu beachten, dass der Verkehrsabsetzbetrag nur bis zum Grenzwert angesetzt wird, wodurch der zu versteuernde Gesamtbetrag reduziert wird.",0,0.05825242718446602,0.009725733804500954,0.05454545454545455,0.037037037037037035,0.05454545454545455,704,92,0.6265088319778442,0.7061648368835449,0.6639562845230103,Overly verbose answer,Model 1 - Inference
SELF-004,Ab welcher Umsatzgrenze entfällt die Kleinunternehmerbefreiung?,Ab einem jährlichen Umsatz von mehr als 55.000 Euro brutto.,MODEL-1,"Die Kleinunternehmerbefreiung nach § 26 Abs. 1 UStG entfällt grundsätzlich ab einer Umsatzmenge von 20.000 Euro im Berichtsjahr.  Es ist jedoch zu beachten, dass die Umsatzgrenze sowohl aus Lieferung als auch aus Leistungsumwandlung zu berücksichtigen ist.  Die Befreiung kann unter bestimmten Voraussetzungen auch bei Überschreitung der Umsatzgrenze fortbestehen, wenn die Voraussetzungen der Kleinunternehmerregelung weiterhin erfüllt sind (z.B. durch eine Umsatzgrenze von 80.000 Euro).  Die genauen Voraussetzungen und Ausnahmen sind im UStG und den zugehörigen Richtlinien (z.B. UMSRT-Info 23) geregelt.",0,0.10638297872340424,0.005802641816721098,0.09999999999999999,0.020408163265306124,0.09999999999999999,608,83,0.5628260970115662,0.7192030549049377,0.6314774751663208,Overly verbose answer,Model 1 - Inference
SELF-005,Wie hoch ist der maximale Familienbonus Plus pro Kind unter 18 Jahren ab 2025?,Er beträgt bis zu 2.000 Euro pro Jahr und Kind.,MODEL-1,"Der maximale Familienbonus Plus pro Kind unter 18 Jahren ab 2025 beträgt 840 Euro pro Jahr. Dieser Betrag wird in zwei Raten ausgezahlt, wobei die erste Rate im Frühjahr und die zweite Rate im Herbst ausgezahlt wird. Die Höhe des Bonus richtet sich nach dem Einkommen und der Kinderzahl (bis zu drei Kindern).  Gemäß § 5 Abs 1 FamBO wird der Bonus in voller Höhe ausgezahlt, wenn die Einkommensgrenzen erfüllt sind.  Die genauen Voraussetzungen und Auszahlungsmodalitäten sind in der Richtlinie 2023/1103 des Bundesministeriums für Familie, Jugend und Schutz der Bevölkerung festgelegt.",0,0.1553398058252427,0.01375426465035573,0.16216216216216214,0.07339449541284403,0.10810810810810813,586,92,0.5537166595458984,0.7161557078361511,0.6245467662811279,Overly verbose answer,Model 1 - Inference
SELF-006,Was regelt das Gemeinnützigkeitsreformgesetz 2023 hinsichtlich Spenden?,Es erweitert den Kreis der spendenbegünstigten Einrichtungen erheblich (z.B. auf Bildung).,MODEL-1,"Das Gemeinnützigkeitsreformgesetz (GRG) von 2023 hat wesentliche Änderungen bezüglich der Spendenregelung für gemeinnützige Organisationen vorgenommen. Insbesondere wurde die Definition von „Spenden“ präzisiert, um die Unterscheidung zwischen Spenden und Darlehen zu schärfen (§ 6 GRG).

Ein wesentlicher Aspekt ist die Einführung des Konzepts der „Spendenvermittlung“ (z.B. durch Spendenportale), die nun stärker reguliert wird (§ 8 GRG).  Zudem werden die Anforderungen an die Dokumentation von Spenden und die Offenlegungspflichten für gemeinnützige Organisationen gestärkt, um die Transparenz zu erhöhen (z.B. hinsichtlich der Verwendung von Spenden).  Die Reform zielt darauf ab, die Zuverlässigkeit und Transparenz von gemeinnützigen Organisationen zu verbessern und die steuerlichen Vorteile für Spender zu sichern (§ 3 GRG).",0,0.049586776859504134,0.00387164331135723,0.04477611940298508,0.01515151515151515,0.04477611940298508,832,109,0.6204089522361755,0.73875892162323,0.674431324005127,Overly verbose answer,Model 1 - Inference
SELF-007,Wie werden Gewinne aus Kryptowährungen im Privatvermögen besteuert?,"Mit dem Sondersteuersatz von 27,5 % als Einkünfte aus Kapitalvermögen.",MODEL-1,"Gewinne aus Kryptowährungen im Privatvermögen werden grundsätzlich als Kapitalerträge behandelt. Diese sind gemäß § 24 Abs. 1 EStG als periodische Einkünfte oder Einmalerträge zu versteuern.

**Periodische Einkünfte:** Bei regelmäßig erzielten Gewinnen aus Kryptowährungen (z.B. durch Handel) werden diese als periodische Einkünfte im Sinne von § 2 Abs. 1 EStG i.d.R. als 30%ige Steuer (gemäß § 54a EStG) zu versteuern.

**Einmalerträge:** Bei einmaligen Gewinnen (z.B. durch den Verkauf einer Kryptowährung) werden diese als Einmalerträge gemäß § 2 Abs. 2 EStG behandelt und sind mit einer Satzgrenze von 35% (gemäß § 67a EStG) zu besteuern.

Es ist zu beachten, dass die Gewinnermittlung komplex sein kann und von den konkreten Umständen abhängt.  Die genaue Behandlung kann von der Art der Kryptowährung und der Art der Gewinnerzielung (z.B. Handel, Spekulation, langfristige Haltung) abhängen.  Für eine detaillierte Beratung ist es ratsam, einen Steuerberater zu konsultieren.",0,0.0641025641025641,0.0018402958814958586,0.08187134502923976,0.011834319526627219,0.046783625730994156,981,146,0.5235093832015991,0.6806734800338745,0.5918352603912354,Overly verbose answer,Model 1 - Inference
SELF-008,Gibt es im Jahr 2024 eine Änderung beim Körperschaftsteuersatz?,"Nein, der Satz bleibt stabil bei 23 % (nach der Senkung von 24 % im Vorjahr).",MODEL-1,"Ja, der Körperschaftsteuersatz wird im Jahr 2024 angepasst.

Der Körperschaftsteuersatz wird von 15 % auf 19 % erhöht. Diese Erhöhung tritt für Körperschaften, die ihre Jahresabschluss im Jahr 2024 prüfen lassen, ab dem 1. Jänner 2024 in Kraft. Für Körperschaften, die ihre Jahresabschluss im Jahr 2024 nicht prüfen lassen, gilt die Erhöhung ab dem 1. Jänner 2025.  Die Anpassung ist im Einklang mit § 3 Abs 1 Körperschaftsteuergesetz (KStG).  Zusätzliche Informationen hierzu finden sich in der Richtlinie 2023/15/EU des Europäischen Parlaments und des Rates vom 23. März 2023 über den Austausch von Informationen und die Anpassung der Vorschriften des Unionsrechts an die Körperschaftsteuerreform.",0,0.08547008547008547,0.0026200091529501165,0.07462686567164178,0.0,0.05970149253731343,699,103,0.5757688283920288,0.7111632823944092,0.6363438367843628,Overly verbose answer,Model 1 - Inference
SELF-009,Was ist die Voraussetzung für den Investitionsfreibetrag (IFB) bei ökologischen Investitionen?,"Für ökologische Investitionen muss das Wirtschaftsgut in der Öko-IFB-Verordnung als begünstigt angeführt sein; der Investitionsfreibetrag beträgt 15 %, wobei zusätzlich die allgemeinen Voraussetzungen des § 11 EStG (insbesondere eine Nutzungsdauer von mehr als vier Jahren) erfüllt sein müssen.",MODEL-1,"Der Investitionsfreibetrag (IFB) bei ökologischen Investitionen ist an bestimmte Voraussetzungen geknüpft, die im österreichischen Steuerrecht geregelt sind. Grundsätzlich muss die Investition in einen ökologischen Projekt gemäß § 67a Abs. 1 UStG erfolgen. Dies bedeutet, dass die Investition in eine Anlage, die zur Erreichung von Umweltzielen beiträgt, investiert werden muss.

Zudem ist die Investition in eine Anlage, die nachweislich einen positiven Beitrag zum Schutz der Umwelt leistet, erforderlich.  Die genauen Anforderungen an die ökologische Qualität der Investition sind im Umweltgutachten des Finanzministeriums (Richtlinie 2016/2270/EU) festgelegt und werden durch die Finanzverwaltung im Einzelfall geprüft.  Es ist wichtig zu beachten, dass die Investition in den ökologischen Projektbereich nachweislich erfolgen muss, um den IFB zu beanspruchen (§ 67a Abs. 2 UStG).",0,0.16666666666666666,0.005110549900152841,0.17964071856287425,0.012121212121212121,0.0718562874251497,884,119,0.6737830638885498,0.7106863856315613,0.6917428970336914,Overly verbose answer,Model 1 - Inference
SELF-010,Wie hoch ist der Sachbezug für ein emissionsfreies Elektro-KFZ?,Der Sachbezugswert beträgt 0 Euro (Sachbezugsbefreiung).,MODEL-1,"Der Sachbezug für ein emissionsfreies Elektro-KFZ wird nach § 16 Abs. 1 EStG anhand des Zeitwertes der Nutzung im Vergleich zum Wert eines gleichwertigen Verbrennungskraftfahrzeugs (VKF) ermittelt.  

Der Zeitwert der Nutzung wird in der Regel anhand der Kosten für Betrieb, Wartung und Versicherung des Elektrofahrzeugs im Verhältnis zu den Kosten eines vergleichbaren VKF berechnet.  

Die genaue Berechnung des Sachbezugs ist komplex und hängt von den individuellen Umständen ab.  Es ist ratsam, sich hierzu von einem Steuerberater oder einem Fachanwalt für Steuerrecht beraten zu lassen.  Eine detaillierte Ausführung findet sich in der Finanzministerialdirektive 3/2020 zum Sachbezug (siehe: [https://www.bmf.gv.at/ministerium_der_finanzen/DE/HTML/Steuernews/Finanzministerdirektiven/FD_2020_3_Emissionsfreie_KFZs.html](https://www.bmf.gv.at/ministerium_der_finanzen/DE/HTML/Steuernews/Finanzministerdirektiven/FD_2020_3_Emissionsfreie_KFZs.html)).",0,0.014388489208633094,0.0013523526144500865,0.013605442176870748,0.0,0.013605442176870748,953,133,0.5054889917373657,0.7275122404098511,0.5965110659599304,Overly verbose answer,Model 1 - Inference
SELF-011,Was ist die Basis der Einkommensermittlung für Selbstständige?,Die sieben Einkunftsarten gemäß § 2 Abs. 3 EStG 1988.,MODEL-1,"Die Basis der Einkommensermittlung für Selbstständige ist das **Einkommen aus selbstständiger Arbeit** gemäß § 6 Abs. 1 EStG.  Diese Einkommensart umfasst die gesamten Einnahmen, die durch die selbstständige Tätigkeit erzielt werden.  Die Berechnung erfolgt nach Abzug der **berichtigten betrieblichen Aufwendungen** (§ 2 Abs. 1 EStG).  Die Basis ist somit das Einkommen abzüglich der Aufwendungen, die betrieblich notwendig sind.  Es ist wichtig, die Aufwendungen nachweisbar als betrieblich anzusehen (§ 2 Abs. 1 EStG).",0,0.14634146341463414,0.016431742945479354,0.11904761904761904,0.024390243902439025,0.11904761904761904,521,72,0.6152178645133972,0.7423045635223389,0.6728124618530273,Overly verbose answer,Model 1 - Inference
