id,answer,prompt,correct_answer,bert_p,bert_r,bert_f1,avg_f1_score
TAX-INTL-034,"Ja, der Arbeitgeber kann unter bestimmten Voraussetzungen Vorsteuer abziehen, wenn die Leistung unmittelbar im Zusammenhang mit der unternehmerischen Tätigkeit steht (§ 12 Abs. 2 UStG).",Ein in Deutschland ansässiger beschränkt steuerpflichtiger Arbeitnehmer erzielt Bezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 und teilt dem Arbeitgeber unmittelbar zusammenhängende Werbungskosten vor Auszahlung mit. Kann der Arbeitgeber diese Werbungskosten bereits beim Lohnsteuerabzug abziehen?,"Ja, nach § 70 Abs. 2 Z 2 EStG 1988. Bei solchen Bezügen können unmittelbar zusammenhängende Werbungskosten abgezogen werden, wenn sie ein in einem EU- oder EWR-Staat ansässiger beschränkt steuerpflichtiger Arbeitnehmer dem Arbeitgeber vor Zufließen der Bezüge schriftlich mitteilt. Die Lohnsteuer beträgt dann 20% der zugeflossenen Einkünfte bis 20.000 Euro und 25% für den übersteigenden Teil.",0.3186010718345642,0.11491809040307999,0.21220485866069794,0.28553080558776855
TAX-INTL-035,"Nein, die Steuerpflicht entfällt grundsätzlich mit Ablauf des Jahres der Verlust des Wohnsitzes (§ 22 Abs. 3 EStG).","Beginnt die beschränkte Steuerpflicht bereits mit der Aufgabe des österreichischen Wohnsitzes, wenn weiterhin österreichische Inlandseinkünfte erzielt werden?","Ja. Die beschränkte Steuerpflicht beginnt nach EStR 2000 Rz 27 nicht nur mit dem Erzielen inländischer Einkünfte, sondern auch mit der Aufgabe des inländischen Wohnsitzes oder gewöhnlichen Aufenthalts bei weiterem Erzielen von Inlandseinkünften.",0.3880952000617981,0.2675294578075409,0.32691773772239685,0.28553080558776855
TAX-INTL-036,Bei grenzüberschreitenden Leistungen ist die Anwendung eines DBA unter bestimmten Voraussetzungen zulässig (§ 6 Abs. 1 Z 1 DStG).,"Wie ist vorzugehen, wenn ein in Österreich unbeschränkt Steuerpflichtiger Einkünfte aus einem Staat mit DBA bezieht?","Es ist nach EStR 2000 Rz 33 dreistufig vorzugehen: Zuerst ist die Steuerpflicht nach österreichischem innerstaatlichem Recht zu prüfen. Ergibt sich danach eine Steuerpflicht, ist in einem zweiten Schritt zu prüfen, ob das DBA das österreichische Besteuerungsrecht einschränkt. Erst danach richtet sich die Erhebung der Österreich verbleibenden Steuer wieder nach innerstaatlichem Recht.",0.1525319516658783,0.015570239163935184,0.08261608332395554,0.28553080558776855
TAX-INTL-037,"Ja, ein DBA kann dazu beitragen, eine mehrfache Besteuerung zu vermeiden, da die Einkünfte im Inland steuerpflichtig sind (§ 10 Abs. 1 EStG).","Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?",Ja. Der Vermeidung einer mehrfachen Besteuerung derselben Einkünfte dienen nach EStR 2000 Rz 32 insbesondere die zwischenstaatlichen Abkommen zur Vermeidung der Doppelbesteuerung.,0.23820436000823975,0.34277671575546265,0.290101021528244,0.28553080558776855
TAX-INTL-038,Die Befreiungsmethode setzt eine ausreichende Verbindung des Einkommens mit dem Stammhaus voraus und führt zu einer vollständigen Steuerbefreiung (§ 10 Abs. 3 KStG).,Was bedeutet bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Befreiungsmethode?,"Bei der Befreiungsmethode stellt der Wohnsitzstaat jene Einkünfte steuerfrei, die nach dem DBA im anderen Staat besteuert werden dürfen. Regelmäßig ist diese Befreiung aber mit einem Progressionsvorbehalt verbunden. EStR 2000 Rz 34 und EStR Rz 189",0.29014429450035095,0.22111651301383972,0.2560867667198181,0.28553080558776855
TAX-INTL-039,Bei Anwendung der Anrechnungsmethode werden bestimmte Steuerbeträge aus dem Ausland anerkannt (§ 18 Abs. 2 EStG).,Was bedeutet bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Anrechnungsmethode?,"Bei der Anrechnungsmethode besteuert der Wohnsitzstaat das gesamte Einkommen, rechnet aber die im anderen Staat erhobene Steuer auf seine eigene Steuer an. EStR 2000 Rz 34.",0.38364723324775696,0.29162707924842834,0.3375209867954254,0.28553080558776855
TAX-INTL-040,"Nein, bei Vorliegen bestimmter Voraussetzungen kann die Steuer nach dem Steuerabkommen ermittelt werden (§ 18 Abs. 3 EStG).",Sind ausländische Einkünfte bei ihrer Berücksichtigung in Österreich stets nach österreichischem Steuerrecht zu ermitteln?,"Ja, denn nach EStR 2000 Rz 17 ist sowohl inländisches als auch ausländisches Einkommen zu berücksichtigen. Ausländische Einkünfte sind bei der Berücksichtigung in Österreich nach EStR 2000 Rz 191 stets nach österreichischem Steuerrecht zu ermitteln.",0.1965840458869934,0.14940956234931946,0.17390401661396027,0.28553080558776855
TAX-INTL-041,"Nein, die Einkünfte sind nach den Vorschriften des ausländischen Steuerrechts zu ermitteln, soweit dies günstiger ist (§ 18 Abs. 3 EStG).","Müssen Auslandseinkünfte an österreichische Einkommensermittlungsvorschriften angepasst werden, wenn das ausländische Steuerrecht andere Befreiungen oder Abschreibungen vorsieht?","Ja. Weichen die Einkommensermittlungsvorschriften des ausländischen Steuerrechts von jenen des österreichischen Rechts ab, müssen nach EStR 2000 Rz 17 die Auslandseinkünfte für die österreichische Besteuerungsgrundlage an die österreichischen Vorschriften angepasst werden.",0.37832969427108765,0.33243709802627563,0.3560657203197479,0.28553080558776855
TAX-INTL-042,"Nein, ein unbeschränkt Steuerpflichtiger ist nur zur Abgabepflicht für Einkünfte heranzuziehen, die im Inland entstehen (§ 1 Abs. 2 EStG).","Ist ein in Österreich unbeschränkt Steuerpflichtiger mit seinem gesamten Welteinkommen steuerpflichtig, auch wenn einzelne Einkünfte bereits im Ausland besteuert wurden?","Ja. Die unbeschränkte Steuerpflicht erfasst nach § 1 Abs. 2 EStG 1988 und EStR 2000 Rz 16 grundsätzlich das gesamte Einkommen unabhängig davon, ob es sich um inländische oder ausländische Einkünfte handelt oder ob Einkünfte bereits im Ausland besteuert worden sind. Ob Österreich aufgrund eines DBA tatsächlich besteuern darf, ist in einem zweiten Schritt nach EStR 2000 Rz 33 zu prüfen.",0.44397613406181335,0.26548126339912415,0.3516043424606323,0.28553080558776855
TAX-INTL-043,"Ein DBA kann eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken, sofern dies mit dem Abkommen vereinbart ist (§ 1 Abs. 2 DBA).",Kann ein DBA nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken?,"Ja. Ergibt das innerstaatliche Recht zunächst eine Steuerpflicht, ist danach nach EStR 2000 Rz 33 zu prüfen, ob das DBA das österreichische Besteuerungsrecht einschränkt.",0.3756270706653595,0.3568597733974457,0.3671351373195648,0.28553080558776855
TAX-INTL-044,"Ja, bei DBA-Fällen kann die wirtschaftliche Zuordnung maßgeblich sein, sofern dies zur Einkünftezuerziehung erforderlich ist (§ 12 Abs. 3 KStG).",Können bei DBA-Fällen die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein?,"Ja. Nach EStR 2000 Rz 19 kann bei Anwendung von Doppelbesteuerungsabkommen dem Kausalitätsprinzip, also der wirtschaftlichen Zuordnung, Vorrang vor dem bloßen Zuflussprinzip zukommen.",0.2686072885990143,0.20529575645923615,0.23753196001052856,0.28553080558776855
TAX-INTL-045,"Nein, ein Steuerpflichtiger kann nur ein Steuerpflichtsgebiet haben (§ 1 Abs. 2 EStG).",Kann jemand nach österreichischem Steuerrecht mehr als einen Wohnsitz haben?,Ja. Eine natürliche Person kann nach EStR 2000 Rz 23 mehrere Wohnsitze haben.,0.19591157138347626,0.3235292136669159,0.25863561034202576,0.28553080558776855
TAX-INTL-046,"Nein, Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, sind von der Steuer befreit (§ 22 Abs. 1 EStG 1988).","Unterliegen bei beschränkt Steuerpflichtigen Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, einem österreichischen Progressionsvorbehalt?","Nein. Nach § 98 EStG 1988 nicht steuerpflichtige Einkünfte, insbesondere im Ausland erzielte Einkünfte, unterliegen nach EStR 2000 Rz 8056 bei beschränkt Steuerpflichtigen nicht dem Progressionsvorbehalt.",0.5040630102157593,0.4418407380580902,0.4732624888420105,0.28553080558776855
TAX-INTL-047,"Nein, die Befreiung kann nur für bestimmte Einkunftsarten in Anspruch genommen werden (§ 6 Abs. 2 EStG).",Darf Österreich bei der Befreiungsmethode die nach dem DBA steuerfreien Auslandseinkünfte für die Ermittlung des Steuersatzes auf die Inlandseinkünfte berücksichtigen?,"Ja, nach EStR 2000 Rz 189. Bei der Befreiungsmethode sind die ausländischen Einkünfte zwar selbst steuerfrei, sie dürfen aber regelmäßig im Rahmen des Progressionsvorbehalts bei der Ermittlung des auf die Inlandseinkünfte anzuwendenden Durchschnittssteuersatzes berücksichtigt werden.",0.2530243396759033,0.11766144633293152,0.1839773952960968,0.28553080558776855
TAX-INTL-048,"Nein, die ausländische Steuer kann nur bis zur Höhe der österreichischen Steuer abgezogen werden (§ 18 Abs. 3 EStG).",Ist bei der Anrechnungsmethode die ausländische Steuer von der österreichischen Steuer abzuziehen statt die Auslandseinkünfte vollständig auszunehmen?,"Ja. Nach EStR 2000 Rz 34 ist das die Systematik der Anrechnungsmethode: Österreich besteuert das Einkommen, rechnet aber die im Quellenstaat erhobene Steuer auf die eigene Steuer an.",0.2716238498687744,0.2163303941488266,0.24467837810516357,0.28553080558776855
TAX-INTL-049,"Nein, dies ist nicht zwingend, da die Steuerpflicht auch an der tatsächlichen Leistungsortverbindung gebunden sein kann (§ 3 Abs. 2a KStG).","Soll bei grenzüberschreitenden Fällen mit Deutschland, der Schweiz oder den USA stets geprüft werden, ob ein DBA besteht?","Ja, nach EStR 2000 Rz 32. Die EStR enthalten im Anhang I eine Übersicht zahlreicher DBA, unter anderem mit Deutschland, der Schweiz und den USA. In grenzüberschreitenden Fällen ist daher stets zu prüfen, ob ein einschlägiges DBA das österreichische Besteuerungsrecht einschränkt.",0.15115538239479065,0.0926106795668602,0.12268140912055969,0.28553080558776855
TAX-INTL-050,"Nein, eine solche Begründung ist unzureichend, da das innerstaatliche Recht Voraussetzung für die Steuerpflicht ist (§ 1 Abs. 1 EStG).","Begründet ein DBA für sich allein eine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht?","Nein. Nach der in EStR 2000 33 Prüfungsreihenfolge ist zunächst das innerstaatliche Recht maßgeblich. Erst wenn danach eine Steuerpflicht besteht, ist zu prüfen, ob ein DBA das Besteuerungsrecht einschränkt.",0.3300773799419403,0.298757940530777,0.31530219316482544,0.28553080558776855
TAX-INTL-051,"Ja, die Leistungen unterliegen der Steuerpflicht nach den allgemeinen Vorschriften, da keine ausländische Betriebsstätte besteht (§ 3 Abs. 2 Z 1 EStG).","Ein in Tschechien ansässiger Architekt wird persönlich für ein Projekt in Wien tätig, ohne dort eine Betriebsstätte zu haben. Unterliegen die Honorare in Österreich der beschränkten Steuerpflicht?","Ja. Einkünfte aus selbständiger Arbeit sind nach § 98 Abs. 1 Z 2 EStG 1988 beschränkt steuerpflichtig, wenn die Arbeit im Inland ausgeübt oder verwertet wird. Für diese Steuerpflicht ist nach EStR 2000 Rz 7914 das Vorliegen einer Betriebsstätte nicht Voraussetzung.",0.4870002865791321,0.3198513090610504,0.40081802010536194,0.28553080558776855
TAX-INTL-052,"Ja, wenn die Leistung unmittelbar zur Erfüllung eines bestimmten wirtschaftlichen Zwecks im Inland erbracht wird, kann die Tätigkeit als verwertet gelten (§ 3 Abs. 2 UStG).","Ein in Schweden ansässiger Berater erbringt seine Leistung physisch im Ausland, der wirtschaftliche Erfolg soll aber unmittelbar der österreichischen Volkswirtschaft dienen. Kann die Tätigkeit in Österreich als verwertet gelten?","Ja. Nach § 98 Abs. 1 Z 2 EStG 1988 gilt selbständige Arbeit als im Inland verwertet, wenn sie zwar nicht im Inland persönlich ausgeübt wird, ihr wirtschaftlicher Erfolg aber der inländischen Volkswirtschaft unmittelbar zu dienen bestimmt ist.",0.4124913513660431,0.38965150713920593,0.4018912613391876,0.28553080558776855
TAX-INTL-053,"Nein, eine Betriebsstätte kann auch im Ausland liegen, sofern die Voraussetzungen erfüllt sind (§ 3 Abs. 2 EStG).",Ist für die beschränkte Steuerpflicht selbständiger Arbeit im Inland zwingend eine österreichische Betriebsstätte erforderlich?,Nein. Für Einkünfte aus selbständiger Arbeit ist eine Betriebsstätte nach innerstaatlichem Recht keine Voraussetzung; maßgeblich ist die Ausübung oder Verwertung der Arbeit im Inland.,0.24371235072612762,0.2427750676870346,0.24436292052268982,0.28553080558776855
TAX-INTL-054,"Ja, da eine Betriebsstätte besteht, unterliegen die Einkünfte der beschränkten Steuerpflicht (§ 3 Abs. 2 Z 1 EStG).",Ein in Liechtenstein ansässiger Unternehmer unterhält in Österreich eine Betriebsstätte. Unterliegen die damit erzielten gewerblichen Einkünfte in Österreich der beschränkten Steuerpflicht?,"Ja. Einkünfte aus Gewerbebetrieb unterliegen nach § 98 Abs. 1 Z 3 EStG 1988 der beschränkten Steuerpflicht, wenn im Inland eine Betriebsstätte unterhalten wird.",0.7014073729515076,0.6106901168823242,0.655643105506897,0.28553080558776855
TAX-INTL-055,"Ja, das ist möglich, wenn der Vertreter zur Verbindung mit dem Unternehmen bestimmt ist (§ 3 Abs. 2 EStG).","Ein ausländischer Gewerbetreibender hat in Österreich keine Betriebsstätte, aber einen ständigen Vertreter. Können dadurch in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte entstehen?",Ja. Auch ein im Inland bestellter ständiger Vertreter begründet nach § 98 Abs. 1 Z 3 EStG 1988 bei gewerblichen Einkünften eine inländische Anknüpfung für die beschränkte Steuerpflicht.,0.40063852071762085,0.2493717223405838,0.3230278491973877,0.28553080558776855
TAX-INTL-056,"Ja, da der steuerliche Sachgesamtsverband im Inland liegt, liegt eine Steuerpflicht vor (§ 3 Abs. 2 UmgrStG).","Ein in Italien ansässiger Unternehmer erzielt mit einem in Österreich gelegenen Hotel gewerbliche Einkünfte, ohne dort seinen Sitz zu haben. Begründet das unbewegliche Vermögen im Inland eine beschränkte Steuerpflicht?","Ja. Gewerbliche Einkünfte sind nach § 98 Abs. 1 Z 3 EStG 1988 auch dann beschränkt steuerpflichtig, wenn bei dem Gewerbebetrieb im Inland unbewegliches Vermögen vorliegt.",0.45214134454727173,0.38307005167007446,0.417873352766037,0.28553080558776855
TAX-INTL-057,"Nein, da keine betriebliche Verbindung besteht, sind die Einkünfte grundsätzlich steuerfrei (§ 3 Abs. 1 Z 1 EStG).","Ein ausländisches Beratungsunternehmen erbringt kaufmännische Beratung in Österreich, ohne dort Betriebsstätte oder ständigen Vertreter zu haben. Sind diese Einkünfte dennoch in Österreich steuerpflichtig?",Ja. Nach § 98 Abs. 1 Z 3 EStG 1988 sind Einkünfte aus kaufmännischer oder technischer Beratung im Inland auch ohne inländische Betriebsstätte und ohne ständigen Vertreter steuerpflichtig.,0.5153078436851501,0.4037575125694275,0.45881834626197815,0.28553080558776855
TAX-INTL-058,"Ja, da eine sonstige Leistung erbracht wird, entsteht beschränkte Steuerpflicht (§ 3 Abs. 2 Z 1 UStG).",Ein slowakisches Unternehmen stellt Arbeitskräfte zur Arbeitsausübung in Österreich. Entsteht auch ohne österreichische Betriebsstätte beschränkte Steuerpflicht?,Ja. Einkünfte aus der Gestellung von Arbeitskräften zur inländischen Arbeitsausübung sind nach § 98 Abs. 1 Z 3 EStG 1988 auch ohne inländische Betriebsstätte und ohne ständigen Vertreter steuerpflichtig.,0.39139655232429504,0.24334102869033813,0.31551632285118103,0.28553080558776855
TAX-INTL-059,"Nein, da keine Betriebsstätte besteht, unterliegen die Einkünfte nur begrenzt der Körperschaftsteuerpflicht (§ 6 Abs. 2 Z 1 KStG).","Ein in Deutschland ansässiger Musiker tritt in Wien auf, ohne in Österreich eine Betriebsstätte zu haben. Unterliegen die daraus stammenden gewerblichen Einkünfte in Österreich der beschränkten Steuerpflicht?","Ja. Nach § 98 Abs. 1 EStG 1988 sind Einkünfte aus der gewerblichen Tätigkeit als Sportler, Artist oder Mitwirkender an Unterhaltungsdarbietungen im Inland auch ohne Betriebsstätte und ohne ständigen Vertreter steuerpflichtig.",0.41132041811943054,0.2792583405971527,0.3440123498439789,0.28553080558776855
TAX-INTL-060,"Ja, wenn die Arbeit im Zusammenhang mit dem Betrieb eines Unternehmens steht und die Voraussetzungen erfüllt sind, können die Einkünfte in Österreich steuerpflichtig sein (§ 3 Abs. 2 EStG).",Ein in Ungarn ansässiger Arbeitnehmer arbeitet vorübergehend physisch in Österreich. Können seine Arbeitslohneinkünfte in Österreich beschränkt steuerpflichtig sein?,"Ja. Nach § 98 Abs. 1 Z 4 EStG 1988 und EStR 2000 Rz 7951 sind Einkünfte aus nichtselbständiger Arbeit beschränkt auch steuerpflichtig, wenn die Arbeit im Inland ausgeübt oder verwertet wird oder worden ist.",0.4638480842113495,0.3820868730545044,0.42299211025238037,0.28553080558776855
TAX-INTL-061,"Ja, Einkünfte aus sonstiger selbständiger Arbeit können dem § 98 EStG 1988 unterliegen (§ 2 Abs. 2 EStG 1988).",Ein im Ausland lebender früherer Beamter erhält Bezüge aus einer österreichischen öffentlichen Kasse aufgrund eines früheren Dienstverhältnisses. Erfasst § 98 EStG 1988 solche Einkünfte?,"Ja. Beschränkte Steuerpflicht besteht nach § 98 Abs. 1 Z 4 EStG 1988 auch für Einkünfte aus nichtselbständiger Arbeit, die aus inländischen öffentlichen Kassen mit Rücksicht auf ein gegenwärtiges oder früheres Dienstverhältnis gewährt werden.",0.5710659027099609,0.27799224853515625,0.4147731065750122,0.28553080558776855
TAX-INTL-062,"Nein, da keine betriebliche Tätigkeit vorliegt, ist die Einkünfteversteuerung ausgeschlossen (§ 22 Abs. 2 EStG).",Eine in Frankreich wohnende Person vermietet eine in Innsbruck gelegene Eigentumswohnung. Sind diese Einkünfte in Österreich beschränkt steuerpflichtig?,"Ja. Einkünfte aus Vermietung und Verpachtung sind nach § 98 Abs. 1 Z 6 EStG 1988 beschränkt steuerpflichtig, wenn das unbewegliche Vermögen im Inland gelegen ist.",0.4493900537490845,0.3641173541545868,0.40672239661216736,0.28553080558776855
TAX-INTL-063,"Nein, da der Steuerpflichtsgrund nicht gegeben ist, ist der Veräußerungsgewinn steuerfrei (§ 6 Abs. 1 Z 1 EStG).",Ein in der Schweiz wohnender Privatanleger verkauft ein in Wien gelegenes Grundstück aus seinem Privatvermögen. Unterliegt der Veräußerungsgewinn in Österreich der beschränkten Steuerpflicht?,"Ja. Einkünfte aus privaten Grundstücksveräußerungen sind nach § 98 Abs. 1 Z 7 EStG 1988 beschränkt steuerpflichtig, soweit es sich um inländische Grundstücke handelt.",0.43020299077033997,0.35257688164711,0.3915308713912964,0.28553080558776855
TAX-INTL-064,"Ja, die Einkünfte sind gemäß Artikel 7 Abs. 1 OECD-Modellvertrag in Österreich steuerpflichtig, da die Einkünfte im Ausland erzielt werden (§ 22 Abs. 2 EStG).",Ein in Bayern ansässiger Landwirt bewirtschaftet zusätzlich Ackerflächen in Österreich. Sind die daraus erzielten Einkünfte in Österreich beschränkt steuerpflichtig?,Ja. Einkünfte aus einer im Inland betriebenen Land- und Forstwirtschaft unterliegen nach § 98 Abs. 1 Z 1 EStG 1988 und EStR 2000 Rz 7911 der beschränkten Steuerpflicht. Maßgeblich ist die Belegenheit der bewirtschafteten Grundstücke im Inland.,0.4444809556007385,0.29856550693511963,0.3697489798069,0.28553080558776855
TAX-INTL-065,"Ja, da die Rechte im Inland verwirklicht werden, kann der Steuerpflicht unter bestimmten Voraussetzungen zugestimmt werden (§ 98 Abs. 1 Z 6 EStG 1988).","Eine in Spanien ansässige Person erzielt Einkünfte aus Rechten, die in ein österreichisches öffentliches Register eingetragen sind und vermietet werden. Kann § 98 Abs. 1 Z 6 EStG 1988 greifen?","Ja, § 98 Abs. 1 Z 6 EStG 1988. Einkünfte aus Vermietung und Verpachtung sind auch dann beschränkt steuerpflichtig, wenn sich die vermieteten Rechte in einem inländischen öffentlichen Buch oder Register befinden.",0.4006296694278717,0.3861169219017029,0.39424341917037964,0.28553080558776855
TAX-INTL-066,"Ja, wenn die Voraussetzungen erfüllt sind, können österreichische Einkünfte in Österreich beschränkt steuerpflichtig sein (§ 22 Abs. 2 EStG).","Ein in Luxemburg ansässiger Anleger erzielt österreichische Kapitalerträge, bei denen Kapitalertragsteuer einzubehalten war. Können diese Einkünfte in Österreich beschränkt steuerpflichtig sein?","Ja. Bestimmte Einkünfte aus Kapitalvermögen unterliegen nach § 98 Abs. 1 Z 5 EStG 1988 und EStR 2000 Rz 7966 der beschränkten Steuerpflicht, wenn die gesetzlichen Anknüpfungen erfüllt sind und Kapitalertragsteuer einzubehalten war.",0.47779133915901184,0.2999267280101776,0.3857825994491577,0.28553080558776855
TAX-INTL-067,"Voraussetzung ist, dass die Schuld aus einem inländischen Rechtsverhältnis herrührt (§ 98 Abs. 1 Z 5 lit. b EStG).",Wann liegen für § 98 Abs. 1 Z 5 lit. b EStG 1988 inländische Zinsen vor?,"Inländische Zinsen liegen nach § 98 Abs. 1 Z 5 lit. b EStG 1988 insbesondere vor, wenn der Schuldner der Zinsen Wohnsitz, Geschäftsleitung oder Sitz im Inland hat oder das Wertpapier von einem inländischen Emittenten begeben wurde.",0.48792579770088196,0.3474886417388916,0.416121244430542,0.28553080558776855
TAX-INTL-068,"Nein, da die Kapitalerträge Einkünfte im Sinne des § 2 EStG darstellen, unterliegen sie grundsätzlich der allgemeinen Einkommensteuerpflicht (§ 22 EStG).","Unterliegen Kapitalerträge eines beschränkt Steuerpflichtigen auch dann der beschränkten Steuerpflicht, wenn für sie eine KESt-Befreiung nach § 94 EStG 1988 besteht?","Nein. Besteht eine Befreiung von der Kapitalertragsteuer gemäß § 94 EStG 1988, unterliegen diese Einkünfte nach EStR 2000 Rz 7966 auch nicht der beschränkten Steuerpflicht.",0.5552417039871216,0.44687506556510925,0.5003959536552429,0.28553080558776855
TAX-INTL-069,"Ja, da eine steuerliche Verbindung besteht, ist die Pension steuerpflichtig (§ 22 Abs. 2 EStG).","Ein im Ausland lebender Pensionist bezieht eine österreichische Sozialversicherungspension, die auf einer früher im Inland ausgeübten oder verwerteten Tätigkeit beruht. Kann dafür beschränkte Steuerpflicht bestehen?","Ja. Nach den Richtlinien in EStR 2000 Rz 7953 können auch solche Bezüge in die beschränkte Steuerpflicht fallen, wenn die frühere Tätigkeit im Inland ausgeübt oder verwertet wurde.",0.3205013573169708,0.20131386816501617,0.2600882053375244,0.28553080558776855
TAX-INTL-070,"Ja, das ist möglich, wenn bestimmte Voraussetzungen erfüllt sind (§ 22 Abs. 2 EStG).",Kann ein in Portugal ansässiger Künstler mit Einkünften aus unselbständiger Arbeit in Österreich beschränkt steuerpflichtig sein?,"Ja. Einkünfte aus nichtselbständiger Arbeit können unter § 98 Abs. 1 Z 4 EStG 1988 fallen, wenn die Tätigkeit im Inland ausgeübt oder verwertet wird.",0.3881881833076477,0.25730836391448975,0.32151877880096436,0.28553080558776855
TAX-INTL-071,"Ein Arbeitnehmer ist beschränkt steuerpflichtig, wenn seine Einnahmen aus einer sonstigen betrieblichen Tätigkeit mindestens 80 % seiner Gesamteinnahmen ausmachen (§ 7 Abs. 2 EStG).",Wann ist ein Arbeitnehmer nach dem EStG beschränkt lohnsteuerpflichtig?,"Beschränkt lohnsteuerpflichtig sind nach § 70 Abs. 1 EStG 1988 Arbeitnehmer, bei denen die Voraussetzungen der §§ 1 Abs. 3 und 98 Abs. 1 Z 4 EStG 1988 vorliegen.",0.29497331380844116,0.4091072678565979,0.35133805871009827,0.28553080558776855
TAX-INTL-072,"Ja, das ist möglich, sofern die Voraussetzungen erfüllt sind (§ 33 Abs. 4 Z 1 EStG).","Kann bei beschränkt lohnsteuerpflichtigen Arbeitnehmern die Lohnsteuer grundsätzlich nach dem normalen Tarif berechnet werden, allerdings mit Kürzung bestimmter Absetzbeträge?","Ja, das kann nach § 70 Abs. 2 Z 1 EStG 1988 gemacht werden. Soweit nicht die Sonderregel des § 70 Abs. 2 Z 2 gilt, wird die Lohnsteuer nach den Tarifvorschriften berechnet, wobei bestimmte Absetzbeträge nicht zu berücksichtigen sind.",0.4950638711452484,0.30197304487228394,0.39474067091941833,0.28553080558776855
TAX-INTL-073,"Ja, da der Vortragende eine unternehmerische Tätigkeit ausübt, ist der 20%-Satz anzuwenden (§ 22 Abs. 2 EStG).",Ein beschränkt steuerpflichtiger Vortragender bezieht Arbeitnehmerbezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988. Kann dafür im Lohnsteuerabzug ein 20%-Satz zur Anwendung kommen?,Ja. Für solche Bezüge sieht § 70 Abs. 2 Z 2 EStG 1988 einen besonderen Lohnsteuersatz von 20% des vollen Betrages vor.,0.29378020763397217,0.35506877303123474,0.3249396085739136,0.28553080558776855
TAX-INTL-074,"Nein, das ist nur bei unbeschränkter Steuerpflicht zulässig (§ 18 Abs. 3 EStG).","Dürfen Betriebsausgaben oder Werbungskosten bei der Veranlagung beschränkt Steuerpflichtiger berücksichtigt werden, wenn sie wirtschaftlich mit den steuerpflichtigen österreichischen Einkünften zusammenhängen?","Ja. Betriebsausgaben und Werbungskosten dürfen nach § 102 Abs. 2 Z 1 EStG 1988 bei beschränkt Steuerpflichtigen insoweit berücksichtigt werden, als sie mit diesen Einkünften in wirtschaftlichem Zusammenhang stehen.",0.4142506718635559,0.27234330773353577,0.34167373180389404,0.28553080558776855
TAX-INTL-075,"Nein, der Verlustabzug gilt grundsätzlich auch für Verluste aus bestimmten ausländischen Quellen (§ 10 Abs. 3 EStG).",Steht der Verlustabzug beschränkt Steuerpflichtigen nur für bestimmte inländische Verluste zu?,"Ja. Der Verlustabzug steht beschränkt Steuerpflichtigen nach § 102 Abs. 2 Z 2 EStG 1988 nur für Verluste zu, die in inländischen Betriebsstätten bestimmter betrieblicher Einkunftsarten entstanden sind, oder für Verluste aus in § 98 Abs. 1 Z 3 genanntem unbeweglichem Vermögen.",0.5684064626693726,0.34394335746765137,0.4508507549762726,0.28553080558776855
TAX-INTL-076,"Nein, die Progressionsermäßigung kann auch bei beschränkter Steuerpflicht in Anspruch genommen werden (§ 10 Abs. 3 KStG).",Ist die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht ausgeschlossen?,Ja. Die Progressionsermäßigung gemäß § 38 EStG 1988 ist nach § 102 Abs. 2 Z 3 EStG 1988 und EStR 2000 Rz 8055 bei beschränkter Steuerpflicht ausgeschlossen.,0.5819182395935059,0.527716875076294,0.5551333427429199,0.28553080558776855
TAX-INTL-077,"Ja, unter bestimmten Voraussetzungen kann ein aus dem Ausland zuziehender Spitzenforscher eine Zuzugsbegünstigung in Anspruch nehmen (§ 10 Abs. 2 Z 1 EStG).",Kann ein aus dem Ausland nach Österreich zuziehender Spitzenforscher unter bestimmten Voraussetzungen eine Zuzugsbegünstigung beantragen?,"Ja, nach § 103 Abs. 1 EStG 1988. Bei Personen, deren Zuzug aus dem Ausland der Förderung von Wissenschaft, Forschung, Kunst oder Sport dient und aus diesem Grund im öffentlichen Interesse liegt, können steuerliche Mehrbelastungen bei nicht unter § 98 fallenden Einkünften beseitigt werden.",0.36746200919151306,0.27875789999961853,0.32308492064476013,0.28553080558776855
